PING RECV: 1,689,862,731,157
PING RECV: 1,689,862,752,386
PING RECV: 1,689,862,763,721
7/21/2023, 3:43:03 AM
PING RECV: 7/21/2023, 3:43:16 AM
7/21/2023, 3:45:03 AM
7/21/2023, 3:47:03 AM
PING RECV: 7/21/2023, 3:47:12 AM
PING RECV: 7/21/2023, 3:48:16 AM
7/21/2023, 3:49:03 AM
7/21/2023, 3:51:03 AM
PING RECV: 7/21/2023, 3:52:12 AM
7/21/2023, 3:53:03 AM
PING RECV: 7/21/2023, 3:53:16 AM
7/21/2023, 3:55:03 AM
7/21/2023, 3:57:03 AM
PING RECV: 7/21/2023, 3:57:12 AM
PING RECV: 7/21/2023, 3:58:16 AM
7/21/2023, 3:59:03 AM
7/21/2023, 4:01:03 AM
PING RECV: 7/21/2023, 4:02:12 AM
7/21/2023, 4:03:03 AM
PING RECV: 7/21/2023, 4:03:16 AM
7/21/2023, 4:05:03 AM
7/21/2023, 4:07:03 AM
PING RECV: 7/21/2023, 4:07:12 AM
PING RECV: 7/21/2023, 4:08:16 AM
7/21/2023, 4:09:03 AM
7/21/2023, 4:11:03 AM
PING RECV: 7/21/2023, 4:12:12 AM
7/21/2023, 4:13:03 AM
PING RECV: 7/21/2023, 4:13:16 AM
7/21/2023, 4:15:03 AM
7/21/2023, 4:17:03 AM
PING RECV: 7/21/2023, 4:17:12 AM
PING RECV: 7/21/2023, 4:18:16 AM
7/21/2023, 4:19:03 AM
7/21/2023, 4:21:03 AM
PING RECV: 7/21/2023, 4:22:12 AM
7/21/2023, 4:23:03 AM
PING RECV: 7/21/2023, 4:23:16 AM
7/21/2023, 4:25:03 AM
7/21/2023, 4:27:03 AM
PING RECV: 7/21/2023, 4:27:12 AM
PING RECV: 7/21/2023, 4:28:16 AM
7/21/2023, 4:29:03 AM
7/21/2023, 4:31:03 AM
PING RECV: 7/21/2023, 4:32:12 AM
7/21/2023, 4:33:03 AM
PING RECV: 7/21/2023, 4:33:16 AM
7/21/2023, 4:35:03 AM
7/21/2023, 4:37:04 AM
PING RECV: 7/21/2023, 4:37:12 AM
PING RECV: 7/21/2023, 4:38:16 AM
7/21/2023, 4:39:04 AM
7/21/2023, 4:41:04 AM
PING RECV: 7/21/2023, 4:42:12 AM
7/21/2023, 4:43:04 AM
PING RECV: 7/21/2023, 4:43:16 AM
7/21/2023, 4:45:04 AM
7/21/2023, 4:47:04 AM
PING RECV: 7/21/2023, 4:47:12 AM
PING RECV: 7/21/2023, 4:48:16 AM
7/21/2023, 4:49:04 AM
7/21/2023, 4:51:04 AM
PING RECV: 7/21/2023, 4:52:12 AM
7/21/2023, 4:53:04 AM
PING RECV: 7/21/2023, 4:53:16 AM
7/21/2023, 4:55:04 AM
7/21/2023, 4:57:04 AM
PING RECV: 7/21/2023, 4:57:12 AM
PING RECV: 7/21/2023, 4:58:16 AM
7/21/2023, 4:59:04 AM
7/21/2023, 5:01:04 AM
PING RECV: 7/21/2023, 5:02:12 AM
7/21/2023, 5:03:04 AM
PING RECV: 7/21/2023, 5:03:16 AM
7/21/2023, 5:05:04 AM
7/21/2023, 5:07:04 AM
PING RECV: 7/21/2023, 5:07:12 AM
PING RECV: 7/21/2023, 5:08:16 AM
7/21/2023, 5:09:04 AM
7/21/2023, 5:11:04 AM
PING RECV: 7/21/2023, 5:12:12 AM
7/21/2023, 5:13:04 AM
PING RECV: 7/21/2023, 5:13:16 AM
7/21/2023, 5:15:04 AM
7/21/2023, 5:17:04 AM
PING RECV: 7/21/2023, 5:17:12 AM
PING RECV: 7/21/2023, 5:18:16 AM
7/21/2023, 5:21:03 AM
PING RECV: 7/21/2023, 5:22:12 AM
7/21/2023, 5:23:03 AM
PING RECV: 7/21/2023, 5:23:16 AM
7/21/2023, 5:25:03 AM
7/21/2023, 5:27:03 AM
PING RECV: 7/21/2023, 5:27:12 AM
PING RECV: 7/21/2023, 5:28:16 AM
7/21/2023, 5:29:03 AM
7/21/2023, 5:31:03 AM
PING RECV: 7/21/2023, 5:32:12 AM
7/21/2023, 5:33:03 AM
PING RECV: 7/21/2023, 5:33:16 AM
7/21/2023, 5:35:03 AM
7/21/2023, 5:37:03 AM
PING RECV: 7/21/2023, 5:37:12 AM
PING RECV: 7/21/2023, 5:38:16 AM
7/21/2023, 5:39:03 AM
7/21/2023, 5:41:04 AM
PING RECV: 7/21/2023, 5:42:12 AM
7/21/2023, 5:43:04 AM
PING RECV: 7/21/2023, 5:43:16 AM
7/21/2023, 5:45:04 AM
7/21/2023, 5:47:04 AM
PING RECV: 7/21/2023, 5:47:12 AM
PING RECV: 7/21/2023, 5:48:17 AM
7/21/2023, 5:49:04 AM
7/21/2023, 5:51:04 AM
PING RECV: 7/21/2023, 5:52:12 AM
7/21/2023, 5:53:04 AM
PING RECV: 7/21/2023, 5:53:16 AM
7/21/2023, 5:55:04 AM
7/21/2023, 5:57:04 AM
PING RECV: 7/21/2023, 5:57:12 AM
PING RECV: 7/21/2023, 5:58:16 AM
PING RECV: 7/21/2023, 6:02:12 AM
7/21/2023, 6:02:16 AM
PING RECV: 7/21/2023, 6:03:16 AM
7/21/2023, 6:05:21 AM
PING RECV: 7/21/2023, 6:07:12 AM
7/21/2023, 6:07:21 AM
PING RECV: 7/21/2023, 6:08:16 AM
7/21/2023, 6:09:21 AM
7/21/2023, 6:11:21 AM
PING RECV: 7/21/2023, 6:12:12 AM
PING RECV: 7/21/2023, 6:13:16 AM
7/21/2023, 6:13:21 AM
7/21/2023, 6:17:11 AM
PING RECV: 7/21/2023, 6:17:12 AM
PING RECV: 7/21/2023, 6:18:16 AM
PING RECV: 7/21/2023, 6:22:12 AM
7/21/2023, 6:23:06 AM
PING RECV: 7/21/2023, 6:23:16 AM
7/21/2023, 6:26:16 AM
PING RECV: 7/21/2023, 6:27:12 AM
7/21/2023, 6:28:16 AM
PING RECV: 7/21/2023, 6:28:16 AM
PING RECV: 7/21/2023, 6:32:12 AM
PING RECV: 7/21/2023, 6:33:16 AM
7/21/2023, 6:33:35 AM
7/21/2023, 6:35:35 AM
PING RECV: 7/21/2023, 6:37:12 AM
7/21/2023, 6:37:35 AM
PING RECV: 7/21/2023, 6:38:16 AM
7/21/2023, 6:39:35 AM
7/21/2023, 6:41:35 AM
PING RECV: 7/21/2023, 6:42:12 AM
PING RECV: 7/21/2023, 6:43:16 AM
7/21/2023, 6:43:35 AM
7/21/2023, 6:45:35 AM
PING RECV: 7/21/2023, 6:47:12 AM
7/21/2023, 6:47:35 AM
PING RECV: 7/21/2023, 6:48:16 AM
7/21/2023, 6:50:07 AM
7/21/2023, 6:52:07 AM
PING RECV: 7/21/2023, 6:52:12 AM
PING RECV: 7/21/2023, 6:53:16 AM
7/21/2023, 6:54:07 AM
7/21/2023, 6:56:07 AM
PING RECV: 7/21/2023, 6:57:12 AM
7/21/2023, 6:58:07 AM
PING RECV: 7/21/2023, 6:58:16 AM
7/21/2023, 7:00:07 AM
7/21/2023, 7:02:07 AM
PING RECV: 7/21/2023, 7:02:12 AM
PING RECV: 7/21/2023, 7:03:16 AM
7/21/2023, 7:04:07 AM
7/21/2023, 7:06:07 AM
PING RECV: 7/21/2023, 7:07:12 AM
7/21/2023, 7:08:07 AM
PING RECV: 7/21/2023, 7:08:16 AM
7/21/2023, 7:10:07 AM
7/21/2023, 7:12:08 AM
PING RECV: 7/21/2023, 7:12:12 AM
PING RECV: 7/21/2023, 7:13:16 AM
7/21/2023, 7:14:08 AM
7/21/2023, 7:16:08 AM
PING RECV: 7/21/2023, 7:17:12 AM
7/21/2023, 7:18:08 AM
PING RECV: 7/21/2023, 7:18:16 AM
7/21/2023, 7:20:08 AM
7/21/2023, 7:22:08 AM
PING RECV: 7/21/2023, 7:22:12 AM
PING RECV: 7/21/2023, 7:23:16 AM
7/21/2023, 7:24:08 AM
7/21/2023, 7:26:08 AM
PING RECV: 7/21/2023, 7:27:12 AM
7/21/2023, 7:28:08 AM
PING RECV: 7/21/2023, 7:28:16 AM
7/21/2023, 7:30:08 AM
7/21/2023, 7:32:08 AM
PING RECV: 7/21/2023, 7:32:12 AM
PING RECV: 7/21/2023, 7:33:16 AM
7/21/2023, 7:34:08 AM
7/21/2023, 7:36:08 AM
PING RECV: 7/21/2023, 7:37:12 AM
7/21/2023, 7:38:08 AM
PING RECV: 7/21/2023, 7:38:16 AM
7/21/2023, 7:40:08 AM
7/21/2023, 7:42:08 AM
PING RECV: 7/21/2023, 7:42:12 AM
PING RECV: 7/21/2023, 7:43:16 AM
7/21/2023, 7:44:08 AM
7/21/2023, 7:46:08 AM
PING RECV: 7/21/2023, 7:47:12 AM
7/21/2023, 7:48:08 AM
PING RECV: 7/21/2023, 7:48:16 AM
7/21/2023, 7:50:08 AM
7/21/2023, 7:52:08 AM
PING RECV: 7/21/2023, 7:52:12 AM
PING RECV: 7/21/2023, 7:53:16 AM
7/21/2023, 7:54:08 AM
7/21/2023, 7:56:08 AM
PING RECV: 7/21/2023, 7:57:12 AM
7/21/2023, 7:58:08 AM
PING RECV: 7/21/2023, 7:58:16 AM
7/21/2023, 8:00:08 AM
7/21/2023, 8:02:08 AM
PING RECV: 7/21/2023, 8:02:12 AM
PING RECV: 7/21/2023, 8:03:16 AM
7/21/2023, 8:04:08 AM
7/21/2023, 8:06:08 AM
PING RECV: 7/21/2023, 8:07:12 AM
7/21/2023, 8:08:08 AM
PING RECV: 7/21/2023, 8:08:16 AM
7/21/2023, 8:10:08 AM
7/21/2023, 8:12:08 AM
PING RECV: 7/21/2023, 8:13:16 AM
PING RECV: 7/21/2023, 8:13:56 AM
7/21/2023, 8:14:08 AM
7/21/2023, 8:16:08 AM
7/21/2023, 8:18:08 AM
PING RECV: 7/21/2023, 8:18:16 AM
PING RECV: 7/21/2023, 8:18:56 AM
7/21/2023, 8:20:08 AM
7/21/2023, 8:22:08 AM
PING RECV: 7/21/2023, 8:23:16 AM
PING RECV: 7/21/2023, 8:23:56 AM
7/21/2023, 8:24:08 AM
7/21/2023, 8:26:08 AM
7/21/2023, 8:28:08 AM
PING RECV: 7/21/2023, 8:28:16 AM
PING RECV: 7/21/2023, 8:28:56 AM
7/21/2023, 8:30:09 AM
7/21/2023, 8:32:09 AM
PING RECV: 7/21/2023, 8:33:16 AM
PING RECV: 7/21/2023, 8:33:56 AM
7/21/2023, 8:34:09 AM
7/21/2023, 8:36:09 AM
7/21/2023, 8:38:09 AM
PING RECV: 7/21/2023, 8:38:16 AM
PING RECV: 7/21/2023, 8:38:56 AM
7/21/2023, 8:40:09 AM
7/21/2023, 8:42:09 AM
PING RECV: 7/21/2023, 8:43:16 AM
PING RECV: 7/21/2023, 8:43:56 AM
7/21/2023, 8:44:09 AM
7/21/2023, 8:46:09 AM
7/21/2023, 8:48:09 AM
PING RECV: 7/21/2023, 8:48:16 AM
PING RECV: 7/21/2023, 8:48:56 AM
7/21/2023, 8:50:09 AM
7/21/2023, 8:52:09 AM
PING RECV: 7/21/2023, 8:53:16 AM
PING RECV: 7/21/2023, 8:53:56 AM
7/21/2023, 8:54:09 AM
7/21/2023, 8:56:09 AM
7/21/2023, 8:58:09 AM
PING RECV: 7/21/2023, 8:58:16 AM
PING RECV: 7/21/2023, 8:58:56 AM
7/21/2023, 9:00:09 AM
7/21/2023, 9:02:09 AM
PING RECV: 7/21/2023, 9:03:16 AM
PING RECV: 7/21/2023, 9:03:56 AM
7/21/2023, 9:04:09 AM
7/21/2023, 9:06:09 AM
7/21/2023, 9:08:09 AM
PING RECV: 7/21/2023, 9:08:16 AM
PING RECV: 7/21/2023, 9:08:56 AM
7/21/2023, 9:10:09 AM
7/21/2023, 9:12:09 AM
PING RECV: 7/21/2023, 9:13:16 AM
PING RECV: 7/21/2023, 9:13:56 AM
7/21/2023, 9:14:09 AM
7/21/2023, 9:16:09 AM
7/21/2023, 9:18:09 AM
PING RECV: 7/21/2023, 9:18:16 AM
PING RECV: 7/21/2023, 9:18:56 AM
7/21/2023, 9:20:09 AM
7/21/2023, 9:22:09 AM
PING RECV: 7/21/2023, 9:23:16 AM
PING RECV: 7/21/2023, 9:29:05 AM
7/21/2023, 9:31:05 AM
7/21/2023, 9:33:05 AM
PING RECV: 7/21/2023, 9:33:36 AM
PING RECV: 7/21/2023, 9:33:56 AM
7/21/2023, 9:35:05 AM
7/21/2023, 9:37:05 AM
PING RECV: 7/21/2023, 9:38:36 AM
PING RECV: 7/21/2023, 9:38:56 AM
7/21/2023, 9:39:05 AM
7/21/2023, 9:41:05 AM
7/21/2023, 9:43:05 AM
PING RECV: 7/21/2023, 9:43:36 AM
PING RECV: 7/21/2023, 9:43:56 AM
7/21/2023, 9:45:05 AM
7/21/2023, 9:47:05 AM
PING RECV: 7/21/2023, 9:48:36 AM
PING RECV: 7/21/2023, 9:48:56 AM
7/21/2023, 9:49:05 AM
7/21/2023, 9:51:05 AM
7/21/2023, 9:53:05 AM
PING RECV: 7/21/2023, 9:53:36 AM
PING RECV: 7/21/2023, 9:53:56 AM
7/21/2023, 9:55:05 AM
7/21/2023, 9:57:05 AM
PING RECV: 7/21/2023, 9:58:36 AM
PING RECV: 7/21/2023, 9:58:56 AM
7/21/2023, 9:59:05 AM
7/21/2023, 10:01:05 AM
7/21/2023, 10:03:05 AM
PING RECV: 7/21/2023, 10:03:36 AM
PING RECV: 7/21/2023, 10:03:56 AM
7/21/2023, 10:05:05 AM
7/21/2023, 10:07:05 AM
PING RECV: 7/21/2023, 10:08:36 AM
PING RECV: 7/21/2023, 10:08:56 AM
7/21/2023, 10:09:05 AM
7/21/2023, 10:11:05 AM
7/21/2023, 10:13:05 AM
PING RECV: 7/21/2023, 10:13:36 AM
PING RECV: 7/21/2023, 10:13:56 AM
7/21/2023, 10:15:05 AM
7/21/2023, 10:17:05 AM
PING RECV: 7/21/2023, 10:18:36 AM
PING RECV: 7/21/2023, 10:18:56 AM
7/21/2023, 10:19:05 AM
7/21/2023, 10:21:05 AM
7/21/2023, 10:23:05 AM
PING RECV: 7/21/2023, 10:23:36 AM
PING RECV: 7/21/2023, 10:23:56 AM
7/21/2023, 10:25:05 AM
7/21/2023, 10:27:05 AM
PING RECV: 7/21/2023, 10:28:36 AM
PING RECV: 7/21/2023, 10:28:56 AM
7/21/2023, 10:29:05 AM
7/21/2023, 10:31:05 AM
7/21/2023, 10:33:05 AM
PING RECV: 7/21/2023, 10:33:36 AM
PING RECV: 7/21/2023, 10:33:56 AM
7/21/2023, 10:35:05 AM
7/21/2023, 10:37:05 AM
PING RECV: 7/21/2023, 10:38:36 AM
PING RECV: 7/21/2023, 10:38:56 AM
7/21/2023, 10:39:05 AM
7/21/2023, 10:41:05 AM
7/21/2023, 10:43:05 AM
PING RECV: 7/21/2023, 10:43:36 AM
PING RECV: 7/21/2023, 10:43:56 AM
7/21/2023, 10:45:05 AM
7/21/2023, 10:47:05 AM
PING RECV: 7/21/2023, 10:48:36 AM
PING RECV: 7/21/2023, 10:48:56 AM
7/21/2023, 10:49:05 AM
7/21/2023, 10:51:06 AM
PING RECV: 7/21/2023, 10:53:36 AM
7/21/2023, 10:53:39 AM
PING RECV: 7/21/2023, 10:53:56 AM
7/21/2023, 10:55:39 AM
7/21/2023, 10:57:39 AM
PING RECV: 7/21/2023, 10:58:36 AM
PING RECV: 7/21/2023, 10:58:56 AM
7/21/2023, 10:59:39 AM
7/21/2023, 11:01:39 AM
PING RECV: 7/21/2023, 11:03:36 AM
7/21/2023, 11:03:39 AM
PING RECV: 7/21/2023, 11:03:56 AM
7/21/2023, 11:05:39 AM
7/21/2023, 11:07:39 AM
PING RECV: 7/21/2023, 11:08:36 AM
PING RECV: 7/21/2023, 11:08:56 AM
7/21/2023, 11:09:39 AM
7/21/2023, 11:11:39 AM
PING RECV: 7/21/2023, 11:13:36 AM
7/21/2023, 11:13:39 AM
PING RECV: 7/21/2023, 11:13:56 AM
7/21/2023, 11:15:39 AM
PING RECV: 7/21/2023, 11:18:36 AM
PING RECV: 7/21/2023, 11:18:56 AM
7/21/2023, 11:20:36 AM
7/21/2023, 11:22:36 AM
PING RECV: 7/21/2023, 11:23:36 AM
PING RECV: 7/21/2023, 11:23:56 AM
7/21/2023, 11:24:36 AM
7/21/2023, 11:26:36 AM
PING RECV: 7/21/2023, 11:28:36 AM
7/21/2023, 11:28:36 AM
PING RECV: 7/21/2023, 11:28:56 AM
7/21/2023, 11:30:36 AM
7/21/2023, 11:32:36 AM
PING RECV: 7/21/2023, 11:33:36 AM
PING RECV: 7/21/2023, 11:33:56 AM
7/21/2023, 11:34:36 AM
7/21/2023, 11:36:36 AM
PING RECV: 7/21/2023, 11:38:36 AM
7/21/2023, 11:38:36 AM
PING RECV: 7/21/2023, 11:38:56 AM
7/21/2023, 11:40:36 AM
7/21/2023, 11:42:36 AM
PING RECV: 7/21/2023, 11:43:36 AM
PING RECV: 7/21/2023, 11:43:56 AM
7/21/2023, 11:44:36 AM
7/21/2023, 11:46:36 AM
PING RECV: 7/21/2023, 11:48:36 AM
7/21/2023, 11:48:36 AM
PING RECV: 7/21/2023, 11:48:56 AM
7/21/2023, 11:50:36 AM
7/21/2023, 11:52:37 AM
PING RECV: 7/21/2023, 11:53:36 AM
PING RECV: 7/21/2023, 11:53:56 AM
7/21/2023, 11:54:37 AM
7/21/2023, 11:56:37 AM
PING RECV: 7/21/2023, 11:58:36 AM
7/21/2023, 11:58:37 AM
PING RECV: 7/21/2023, 11:58:56 AM
7/21/2023, 12:00:37 PM
7/21/2023, 12:02:37 PM
PING RECV: 7/21/2023, 12:03:36 PM
PING RECV: 7/21/2023, 12:03:56 PM
7/21/2023, 12:04:37 PM
7/21/2023, 12:06:37 PM
PING RECV: 7/21/2023, 12:08:36 PM
7/21/2023, 12:08:37 PM
PING RECV: 7/21/2023, 12:08:56 PM
7/21/2023, 12:10:37 PM
7/21/2023, 12:12:37 PM
PING RECV: 7/21/2023, 12:13:36 PM
PING RECV: 7/21/2023, 12:13:56 PM
7/21/2023, 12:14:37 PM
7/21/2023, 12:16:37 PM
PING RECV: 7/21/2023, 12:18:36 PM
7/21/2023, 12:18:37 PM
PING RECV: 7/21/2023, 12:18:56 PM
7/21/2023, 12:20:37 PM
7/21/2023, 12:22:37 PM
PING RECV: 7/21/2023, 12:23:36 PM
PING RECV: 7/21/2023, 12:23:56 PM
7/21/2023, 12:24:37 PM
7/21/2023, 12:26:37 PM
PING RECV: 7/21/2023, 12:28:36 PM
7/21/2023, 12:28:37 PM
PING RECV: 7/21/2023, 12:28:56 PM
7/21/2023, 12:30:37 PM
7/21/2023, 12:32:37 PM
PING RECV: 7/21/2023, 12:33:36 PM
PING RECV: 7/21/2023, 12:33:56 PM
7/21/2023, 12:34:37 PM
7/21/2023, 12:36:37 PM
PING RECV: 7/21/2023, 12:38:36 PM
7/21/2023, 12:38:37 PM
PING RECV: 7/21/2023, 12:38:56 PM
7/21/2023, 12:40:37 PM
7/21/2023, 12:42:37 PM
PING RECV: 7/21/2023, 12:43:36 PM
PING RECV: 7/21/2023, 12:43:56 PM
7/21/2023, 12:44:37 PM
7/21/2023, 12:46:37 PM
PING RECV: 7/21/2023, 12:48:36 PM
7/21/2023, 12:48:37 PM
PING RECV: 7/21/2023, 12:48:56 PM
7/21/2023, 12:50:37 PM
7/21/2023, 12:52:37 PM
PING RECV: 7/21/2023, 12:53:36 PM
PING RECV: 7/21/2023, 12:53:56 PM
7/21/2023, 12:54:37 PM
7/21/2023, 12:56:37 PM
PING RECV: 7/21/2023, 12:58:36 PM
7/21/2023, 12:58:37 PM
PING RECV: 7/21/2023, 12:58:56 PM
7/21/2023, 1:00:37 PM
7/21/2023, 1:02:37 PM
PING RECV: 7/21/2023, 1:03:36 PM
PING RECV: 7/21/2023, 1:03:56 PM
7/21/2023, 1:04:37 PM
7/21/2023, 1:06:37 PM
PING RECV: 7/21/2023, 1:08:36 PM
7/21/2023, 1:08:37 PM
PING RECV: 7/21/2023, 1:08:56 PM
7/21/2023, 1:10:37 PM
7/21/2023, 1:12:37 PM
PING RECV: 7/21/2023, 1:13:36 PM
PING RECV: 7/21/2023, 1:13:56 PM
7/21/2023, 1:14:37 PM
7/21/2023, 1:16:37 PM
PING RECV: 7/21/2023, 1:18:36 PM
PING RECV: 7/21/2023, 1:18:56 PM
7/21/2023, 1:20:47 PM
7/21/2023, 1:22:48 PM
PING RECV: 7/21/2023, 1:23:36 PM
PING RECV: 7/21/2023, 1:23:56 PM
7/21/2023, 1:24:48 PM
7/21/2023, 1:26:48 PM
PING RECV: 7/21/2023, 1:28:36 PM
7/21/2023, 1:28:48 PM
PING RECV: 7/21/2023, 1:28:56 PM
7/21/2023, 1:30:48 PM
7/21/2023, 1:32:48 PM
PING RECV: 7/21/2023, 1:33:36 PM
PING RECV: 7/21/2023, 1:33:56 PM
7/21/2023, 1:34:48 PM
7/21/2023, 1:36:48 PM
PING RECV: 7/21/2023, 1:38:36 PM
7/21/2023, 1:38:48 PM
PING RECV: 7/21/2023, 1:38:56 PM
7/21/2023, 1:40:48 PM
7/21/2023, 1:42:48 PM
PING RECV: 7/21/2023, 1:43:36 PM
PING RECV: 7/21/2023, 1:43:56 PM
7/21/2023, 1:44:48 PM
7/21/2023, 1:46:48 PM
PING RECV: 7/21/2023, 1:48:36 PM
7/21/2023, 1:48:48 PM
PING RECV: 7/21/2023, 1:48:56 PM
7/21/2023, 1:50:48 PM
7/21/2023, 1:52:48 PM
PING RECV: 7/21/2023, 1:53:36 PM
PING RECV: 7/21/2023, 1:53:56 PM
7/21/2023, 1:54:48 PM
7/21/2023, 1:56:48 PM
PING RECV: 7/21/2023, 1:58:36 PM
7/21/2023, 1:58:48 PM
PING RECV: 7/21/2023, 1:58:56 PM
7/21/2023, 2:00:48 PM
7/21/2023, 2:02:48 PM
PING RECV: 7/21/2023, 2:03:36 PM
PING RECV: 7/21/2023, 2:03:56 PM
7/21/2023, 2:04:48 PM
7/21/2023, 2:06:48 PM
PING RECV: 7/21/2023, 2:08:36 PM
7/21/2023, 2:08:48 PM
PING RECV: 7/21/2023, 2:08:56 PM
7/21/2023, 2:10:48 PM
7/21/2023, 2:12:48 PM
PING RECV: 7/21/2023, 2:13:36 PM
PING RECV: 7/21/2023, 2:13:56 PM
7/21/2023, 2:14:48 PM
7/21/2023, 2:16:48 PM
PING RECV: 7/21/2023, 2:18:36 PM
7/21/2023, 2:18:48 PM
PING RECV: 7/21/2023, 2:18:56 PM
7/21/2023, 2:20:48 PM
7/21/2023, 2:22:48 PM
PING RECV: 7/21/2023, 2:23:36 PM
PING RECV: 7/21/2023, 2:23:56 PM
7/21/2023, 2:24:48 PM
7/21/2023, 2:26:48 PM
PING RECV: 7/21/2023, 2:28:36 PM
7/21/2023, 2:28:48 PM
PING RECV: 7/21/2023, 2:28:56 PM
7/21/2023, 2:30:48 PM
7/21/2023, 2:32:48 PM
PING RECV: 7/21/2023, 2:33:36 PM
PING RECV: 7/21/2023, 2:33:56 PM
7/21/2023, 2:34:48 PM
7/21/2023, 2:36:48 PM
PING RECV: 7/21/2023, 2:38:36 PM
7/21/2023, 2:38:48 PM
PING RECV: 7/21/2023, 2:38:56 PM
7/21/2023, 2:40:48 PM
7/21/2023, 2:42:48 PM
PING RECV: 7/21/2023, 2:43:36 PM
PING RECV: 7/21/2023, 2:43:56 PM
7/21/2023, 2:44:48 PM
7/21/2023, 2:46:48 PM
PING RECV: 7/21/2023, 2:48:36 PM
7/21/2023, 2:48:48 PM
PING RECV: 7/21/2023, 2:48:56 PM
7/21/2023, 2:50:49 PM
7/21/2023, 2:52:49 PM
PING RECV: 7/21/2023, 2:53:36 PM
PING RECV: 7/21/2023, 2:53:56 PM
7/21/2023, 2:54:49 PM
7/21/2023, 2:56:49 PM
PING RECV: 7/21/2023, 2:58:36 PM
7/21/2023, 2:58:49 PM
PING RECV: 7/21/2023, 2:58:56 PM
7/21/2023, 3:00:49 PM
7/21/2023, 3:02:49 PM
PING RECV: 7/21/2023, 3:03:36 PM
PING RECV: 7/21/2023, 3:03:56 PM
7/21/2023, 3:04:49 PM
7/21/2023, 3:06:49 PM
PING RECV: 7/21/2023, 3:08:36 PM
7/21/2023, 3:08:49 PM
PING RECV: 7/21/2023, 3:08:56 PM
7/21/2023, 3:10:49 PM
7/21/2023, 3:12:49 PM
PING RECV: 7/21/2023, 3:13:36 PM
PING RECV: 7/21/2023, 3:13:56 PM
7/21/2023, 3:14:49 PM
7/21/2023, 3:16:49 PM
PING RECV: 7/21/2023, 3:18:36 PM
7/21/2023, 3:18:49 PM
PING RECV: 7/21/2023, 3:18:56 PM
7/21/2023, 3:20:49 PM
7/21/2023, 3:22:49 PM
PING RECV: 7/21/2023, 3:23:36 PM
PING RECV: 7/21/2023, 3:23:56 PM
7/21/2023, 3:24:49 PM
7/21/2023, 3:26:49 PM
PING RECV: 7/21/2023, 3:28:36 PM
7/21/2023, 3:28:49 PM
PING RECV: 7/21/2023, 3:28:56 PM
7/21/2023, 3:30:49 PM
7/21/2023, 3:32:49 PM
PING RECV: 7/21/2023, 3:33:36 PM
PING RECV: 7/21/2023, 3:33:56 PM
7/21/2023, 3:34:49 PM
7/21/2023, 3:36:49 PM
PING RECV: 7/21/2023, 3:38:36 PM
7/21/2023, 3:38:49 PM
PING RECV: 7/21/2023, 3:38:56 PM
7/21/2023, 3:40:49 PM
7/21/2023, 3:42:49 PM
PING RECV: 7/21/2023, 3:43:36 PM
PING RECV: 7/21/2023, 3:43:56 PM
7/21/2023, 3:44:49 PM
7/21/2023, 3:46:49 PM
PING RECV: 7/21/2023, 3:48:36 PM
7/21/2023, 3:48:49 PM
PING RECV: 7/21/2023, 3:48:56 PM
7/21/2023, 3:50:49 PM
7/21/2023, 3:52:49 PM
PING RECV: 7/21/2023, 3:53:36 PM
PING RECV: 7/21/2023, 3:53:56 PM
7/21/2023, 3:54:49 PM
7/21/2023, 3:56:49 PM
PING RECV: 7/21/2023, 3:58:36 PM
7/21/2023, 3:58:49 PM
PING RECV: 7/21/2023, 3:58:56 PM
7/21/2023, 4:00:49 PM
7/21/2023, 4:02:49 PM
PING RECV: 7/21/2023, 4:03:36 PM
PING RECV: 7/21/2023, 4:03:56 PM
7/21/2023, 4:04:49 PM
7/21/2023, 4:06:49 PM
PING RECV: 7/21/2023, 4:08:36 PM
7/21/2023, 4:08:49 PM
PING RECV: 7/21/2023, 4:08:56 PM
7/21/2023, 4:10:49 PM
7/21/2023, 4:12:49 PM
PING RECV: 7/21/2023, 4:13:36 PM
PING RECV: 7/21/2023, 4:13:56 PM
7/21/2023, 4:14:49 PM
7/21/2023, 4:16:50 PM
PING RECV: 7/21/2023, 4:18:36 PM
7/21/2023, 4:18:50 PM
PING RECV: 7/21/2023, 4:18:56 PM
7/21/2023, 4:20:50 PM
7/21/2023, 4:22:50 PM
PING RECV: 7/21/2023, 4:23:36 PM
PING RECV: 7/21/2023, 4:23:56 PM
7/21/2023, 4:24:50 PM
7/21/2023, 4:26:50 PM
PING RECV: 7/21/2023, 4:28:36 PM
7/21/2023, 4:28:50 PM
PING RECV: 7/21/2023, 4:28:56 PM
7/21/2023, 4:30:50 PM
7/21/2023, 4:32:50 PM
PING RECV: 7/21/2023, 4:33:36 PM
PING RECV: 7/21/2023, 4:33:56 PM
7/21/2023, 4:34:50 PM
7/21/2023, 4:36:50 PM
PING RECV: 7/21/2023, 4:38:36 PM
7/21/2023, 4:38:50 PM
PING RECV: 7/21/2023, 4:38:56 PM
7/21/2023, 4:40:50 PM
7/21/2023, 4:42:50 PM
PING RECV: 7/21/2023, 4:43:36 PM
PING RECV: 7/21/2023, 4:43:56 PM
7/21/2023, 4:44:50 PM
7/21/2023, 4:46:50 PM
PING RECV: 7/21/2023, 4:48:36 PM
7/21/2023, 4:48:50 PM
